Air volume,Air pressure,Time,Ejection velocity,Dust,Rocket mass,Tilt,Rocket velocity,Air resistance,x,y,Acceleration
0.00135,1000000.0,0.0,44.76848890087024,127.2478088627093,1.1486999999999998,89.0,44.74904571574786,0.7474612824449242,0.0,0.0,0.0
0.0013724137931034484,982013.5364321608,0.007902454107913688,44.36404863907809,124.95907078451282,1.1263310344827584,88.99826769179583,45.55907390753491,0.7747666532572838,0.006294247163734646,0.35997346653159246,102.50337182924831
0.0013948275862068968,964605.129789864,0.01586970466464169,43.96906385968116,122.74388918348951,1.103962068965517,88.99654926059108,46.37716037350132,0.8028408322180542,0.012765134705266521,0.72941525788157,102.68115206638889
0.0014172413793103451,947747.3540145985,0.02390122891334369,43.583161035162604,120.5987741537881,1.0815931034482755,88.9948446048551,47.203873935765344,0.8317186284960026,0.01941578198332138,1.1084759774788877,102.93358230196881
0.0014396551724137935,931414.4910179639,0.03199651654922599,43.205987019922425,118.52045312501154,1.059224137931034,88.99315364000226,48.039810048413685,0.861437370220582,0.0262494170979203,1.4973120132517261,103.26206433271877
0.0014620689655172419,915582.3997641507,0.04015506923289958,42.8372076407213,116.50585420324933,1.0368551724137927,88.99147629769872,48.885593564884886,0.8920371273923587,0.033269384014867634,1.8960859192916577,103.66832810477915
0.0014844827586206902,900228.3972125433,0.04837640012995446,42.47650640452234,114.55209102128484,1.0144862068965512,88.98981252526028,49.74188177301747,0.9235609608682077,0.040479150281042396,2.304966829097334,104.15445125062786
0.0015068965517241386,885331.1498855832,0.056660033474963636,42.12358331234433,112.65644894084332,0.9921172413793098,88.98816228513505,50.609367736665575,0.9560552010225223,0.04788231539724096,2.7241309039752317,104.72288276384909
0.001529310344827587,870870.5749718148,0.06500550415827423,41.778153768996106,110.81637246817122,0.9697482758620684,88.98652555446624,51.4887839887283,0.989569760286557,0.05548261992430561,3.153761820655837,105.37647131412201
0.0015517241379310353,856827.7499999997,0.07341235733407774,41.43994757966249,109.0294537602652,0.9473793103448268,88.98490232473067,52.380906627532205,1.0241584844844531,0.06328395540873594,3.5940513027440324,106.11849881851161
0.0015741379310344836,843184.8302300106,0.08188014804836884,41.10870802527957,107.29342211304437,0.9250103448275854,88.98329260145016,53.286559876993365,1.0598795487421826,0.07129037522620257,4.045199701276871,106.95272002090086
0.001596551724137932,829924.9730021594,0.09040844088551717,40.78419100948873,105.60613433496796,0.9026413793103438,88.98169640397361,54.20662118117212,1.0967959047767502,0.07950610645571647,4.507416630429649,107.88340899494722
0.0016189655172413804,817032.2683706066,0.09899680963226787,40.46616427070969,103.96556592028874,0.8802724137931024,88.98011376532827,55.14202691610209,1.1349757876179323,0.08793556291405996,4.980921665313673,108.91541368480142
0.0016413793103448287,804491.6754201675,0.10764483695808352,40.1544066535365,102.36980294550624,0.857903448275861,88.97854473213992,56.09377881660996,1.1744932913248167,0.09658335949999255,5.465945109875652,110.05421984118283
0.001663793103448277,792288.9637305693,0.11635211411081922,39.8487074342476,100.81703462082147,0.8355344827586195,88.97698936462226,57.062951233854136,1.2154290250995017,0.10545432802134745,5.962728844172767,111.30602601063113
0.0016862068965517254,780410.6595092019,0.12511824062679724,39.54886569574211,99.30554643564784,0.8131655172413781,88.97544773663682,58.05069936127978,1.2578708634538054,0.11455353470623006,6.471527261802685,112.67783160843935
0.0017086206896551738,768843.9959636724,0.13394282405441718,39.25468974767659,97.83371384362701,0.7907965517241367,88.97391993582589,59.05826859361413,1.3019148068589523,0.12388629963313794,6.992608310068243,114.1775405715777
0.0017310344827586221,757576.8675298799,0.14282547969050094,38.965996587988705,96.3999964382522,0.7684275862068952,88.97240606382152,60.08700521669872,1.347665972741877,0.13345821835520424,7.526254647619976,115.81408367398406
0.0017534482758620705,746597.7876106189,0.15176583032862537,38.68261140235991,95.00293257519766,0.7460586206896537,88.97090623653548,61.13836866704815,1.39523974096627,0.14327518604252729,8.072764936932229,117.59756332890205
0.0017758620689655189,735895.8495145624,0.16076350601875378,38.40436709849754,93.6411344018901,0.7236896551724122,88.96942058453587,62.21394565122854,1.44476308329003,0.15334342452575994,8.632455292140941,119.53942564971953
0.0017982758620689672,725460.6903163943,0.16981814383752003,38.131103872408204,92.3132832587897,0.7013206896551708,88.96794925351797,63.31546647934508,1.4963761130386777,0.1636695126964032,9.205660906643631,121.65266575694244
0.0018206896551724156,715282.457386363,0.17892938766856656,37.862668804096664,91.0181254203489,0.6789517241379293,88.96649240487871,64.44482404794778,1.5502338997975977,0.17426042080801607,9.792737889618552,123.95207389296411
0.001843103448275864,705351.7773620199,0.1880968879923784,37.59891548035898,89.75446814673457,0.6565827586206878,88.965050216406,65.60409601063397,1.6065086048712605,0.18512354933226177,10.3940653464984,126.45453195950006
0.0018655172413793123,695659.727356746,0.19732030168509004,37.33970364254895,88.52117602017567,0.6342137931034464,88.96362288309733,66.7955708064706,1.6653920073545547,0.19626677316019564,11.010047745747878,129.1793727931916
0.0018879310344827606,686197.8082191773,0.20659929182578074,37.08489885738659,87.31716754228394,0.611844827586205,88.96221061812467,68.02177838652395,1.7270985089655846,0.2076984921102518,11.64111762346051,132.14881807839495
0.001910344827586209,676957.9196750895,0.21593352751180064,36.834372209047565,86.14141197091311,0.5894758620689635,88.96081365396698,69.2855267002767,1.791868729763022,0.21942768892036948,12.287738688864222,135.3885155959262
0.0019327586206896574,667932.3371989287,0.22532268368170483,36.588000010925924,84.99292637711197,0.567106896551722,88.95943224373634,70.58994529464512,1.859973838562722,0.23146399617667668,12.950409408561649,138.9282029997085
